,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
228388,114705,Rolf Steffenburg,M,34.0,,,Kullan,SWE,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 30 metres,Gold
228813,114900,Jonathan Stenbcken,M,28.0,195.0,93.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,
228814,114901,Lars Christer Stenberg,M,23.0,190.0,85.0,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,
228818,114904,Knut Stenborg,M,18.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,
228819,114904,Knut Stenborg,M,18.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,
228820,114904,Knut Stenborg,M,18.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",
228821,114904,Knut Stenborg,M,22.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 200 metres,
228822,114904,Knut Stenborg,M,22.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 400 metres,
228823,114904,Knut Stenborg,M,22.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 400 metres Relay,
228860,114922,Philip Stenmalm,M,24.0,200.0,103.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,
228868,114924,Jan Ingemar Stenmark,M,19.0,181.0,75.0,Sweden,SWE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
228869,114924,Jan Ingemar Stenmark,M,19.0,181.0,75.0,Sweden,SWE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,
228870,114924,Jan Ingemar Stenmark,M,23.0,181.0,75.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
228871,114924,Jan Ingemar Stenmark,M,23.0,181.0,75.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
228872,114924,Jan Ingemar Stenmark,M,31.0,181.0,75.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
228873,114924,Jan Ingemar Stenmark,M,31.0,181.0,75.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,
228875,114926,ke Valter Stenqvist,M,22.0,181.0,76.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,
228876,114926,ke Valter Stenqvist,M,22.0,181.0,76.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Long Jump,
228877,114927,Erik Harry Stenqvist,M,26.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Individual",Gold
228878,114927,Erik Harry Stenqvist,M,26.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Silver
228897,114932,Linnea Stensils,F,22.0,178.0,69.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",
228899,114934,Henrik Olof Stenson,M,40.0,188.0,86.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,Silver
229110,115030,Anders Fredrik Sterner,M,19.0,177.0,65.0,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,
229111,115031,Carl Magnus Sterner,M,22.0,175.0,80.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Halfpipe,
229112,115032,Ulf Ivar Erik Sterner,M,19.0,187.0,87.0,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,
229113,115032,Ulf Ivar Erik Sterner,M,22.0,187.0,87.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
229491,115221,Gustaf Erik Stiernspetz,M,22.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres",
229492,115222,Yngve Stiernspetz,M,25.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
229529,115245,Fredrik Jan-Ove Stillman,M,25.0,173.0,75.0,Sweden,SWE,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
229530,115245,Fredrik Jan-Ove Stillman,M,27.0,173.0,75.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
229593,115280,Kenth Peter Stjernberg,M,18.0,170.0,52.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",
229595,115282,Carl-Adam Nolcken Stjernswrd,M,31.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
229596,115282,Carl-Adam Nolcken Stjernswrd,M,31.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Three-Day Event, Team",
229945,115441,Frank Roland Stoltz,M,28.0,190.0,89.0,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,
229946,115441,Frank Roland Stoltz,M,32.0,190.0,89.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
229947,115441,Frank Roland Stoltz,M,36.0,190.0,89.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,
230099,115508,Sture Henrik Stork,M,26.0,178.0,79.0,Rush V,SWE,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed 5.5 metres,Gold
230100,115508,Sture Henrik Stork,M,34.0,178.0,79.0,Rush VII,SWE,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed 5.5 metres,Silver
230107,115513,Rolf Edvard Storm,M,21.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Heavyweight,
230373,115632,Eric Hans Gunnar Strand,M,22.0,182.0,78.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Individual",
230374,115632,Eric Hans Gunnar Strand,M,22.0,182.0,78.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",
230375,115633,Hans Olov Strand,M,28.0,195.0,87.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
230376,115634,Lennart Strand,M,27.0,173.0,61.0,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,"Athletics Men's 1,500 metres",Silver
230378,115636,Bo Staffan Strand,M,24.0,188.0,74.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's High Jump,
230379,115636,Bo Staffan Strand,M,28.0,188.0,74.0,Sweden,SWE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's High Jump,
230380,115637,Stig Ivar Strand,M,19.0,175.0,75.0,Sweden,SWE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
230381,115637,Stig Ivar Strand,M,19.0,175.0,75.0,Sweden,SWE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,
230382,115637,Stig Ivar Strand,M,23.0,175.0,75.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
230383,115637,Stig Ivar Strand,M,23.0,175.0,75.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,
230384,115637,Stig Ivar Strand,M,27.0,175.0,75.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Slalom,
230385,115638,Britt Marianne Strandberg (-Lundn),F,25.0,167.0,60.0,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
230386,115638,Britt Marianne Strandberg (-Lundn),F,25.0,167.0,60.0,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Gold
230387,115638,Britt Marianne Strandberg (-Lundn),F,29.0,167.0,60.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
230388,115638,Britt Marianne Strandberg (-Lundn),F,29.0,167.0,60.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
230389,115638,Britt Marianne Strandberg (-Lundn),F,29.0,167.0,60.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver
230390,115638,Britt Marianne Strandberg (-Lundn),F,33.0,167.0,60.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
230391,115638,Britt Marianne Strandberg (-Lundn),F,33.0,167.0,60.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
230392,115638,Britt Marianne Strandberg (-Lundn),F,33.0,167.0,60.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver
230393,115639,Hans Lennart Olofsson Strandberg,M,21.0,187.0,75.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,
230394,115640,Martin Roland Strandberg,M,25.0,178.0,74.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,
230395,115640,Martin Roland Strandberg,M,29.0,178.0,74.0,Sweden,SWE,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Multihull,
230396,115641,Rolf Edvin Strandberg,M,22.0,,,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
230403,115645,Karl Filip Strandman,M,27.0,,,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Multihull,
230431,115656,James Sidney Mathias Stranne,M,26.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,
230432,115656,James Sidney Mathias Stranne,M,42.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",
230623,115754,Patrik Sten Ola Strenius (Johansson-),M,24.0,174.0,75.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
230624,115754,Patrik Sten Ola Strenius (Johansson-),M,24.0,174.0,75.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,
230660,115771,Per August Stridfeldt,M,40.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",
230676,115781,Tore Strindberg,M,50.0,,,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
230739,115815,Ernst Roland Strhm,M,28.0,,,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Individual",
230740,115815,Ernst Roland Strhm,M,28.0,,,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",
230783,115824,Anders Strm,M,26.0,,,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
230784,115825,Anton Gotthard Strm,M,26.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed One Person Dinghy,
230785,115826,Leif Bertil Strm,M,27.0,182.0,86.0,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Middleweight,
230786,115827,Frank Gran Strm,M,25.0,189.0,77.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,
230787,115828,Sven Gunnar Strm,M,21.0,,,Sweden,SWE,1952 Winter,1952,Winter,Oslo,Speed Skating,Speed Skating Men's 500 metres,
230788,115828,Sven Gunnar Strm,M,21.0,,,Sweden,SWE,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",
230789,115828,Sven Gunnar Strm,M,25.0,,,Sweden,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,
230790,115828,Sven Gunnar Strm,M,25.0,,,Sweden,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",
230791,115828,Sven Gunnar Strm,M,25.0,,,Sweden,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 10,000 metres",
230792,115829,Jim Stefan Strm,M,18.0,170.0,48.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Flyweight,
230793,115830,Carin Strmberg,F,23.0,184.0,83.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
230794,115831,Malin Maria Birgitta Strmberg,F,16.0,165.0,59.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
230796,115833,Sven Emil Strmberg,M,25.0,176.0,73.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,
230797,115833,Sven Emil Strmberg,M,25.0,176.0,73.0,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,
230802,115835,Lily Elisabeth Strmberg-von Essen,F,23.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Women's Singles,
230803,115835,Lily Elisabeth Strmberg-von Essen,F,23.0,,,Sweden-1,SWE,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Mixed Doubles,
230804,115835,Lily Elisabeth Strmberg-von Essen,F,23.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Women's Doubles,
230805,115835,Lily Elisabeth Strmberg-von Essen,F,27.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Tennis,Tennis Women's Singles,
230806,115835,Lily Elisabeth Strmberg-von Essen,F,27.0,,,Sweden-1,SWE,1924 Summer,1924,Summer,Paris,Tennis,Tennis Mixed Doubles,
230807,115835,Lily Elisabeth Strmberg-von Essen,F,27.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Tennis,Tennis Women's Doubles,
230815,115840,Anna-Karin Elisabet Strmstedt,F,25.0,173.0,64.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
230816,115840,Anna-Karin Elisabet Strmstedt,F,25.0,173.0,64.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,
230817,115840,Anna-Karin Elisabet Strmstedt,F,25.0,173.0,64.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
231268,116039,Erik Styf,M,23.0,,,Sweden,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
231286,116046,Petter Erik Stymne,M,25.0,195.0,81.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
231535,116159,Kurt Sucksdorff,M,23.0,,,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
232268,116524,Carl-Johan Sund,M,42.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres",
232276,116530,Harry Fritz Klas Sundberg,M,26.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Bronze
232277,116531,Ingrid Maria Sundberg (-Nilsson),F,19.0,161.0,45.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
232278,116531,Ingrid Maria Sundberg (-Nilsson),F,19.0,161.0,45.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Slalom,
232280,116533,"Nils Johan ""John"" Sundberg",M,35.0,177.0,79.0,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",
232281,116533,"Nils Johan ""John"" Sundberg",M,35.0,177.0,79.0,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
232282,116533,"Nils Johan ""John"" Sundberg",M,35.0,177.0,79.0,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
232283,116533,"Nils Johan ""John"" Sundberg",M,43.0,177.0,79.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",
232284,116533,"Nils Johan ""John"" Sundberg",M,43.0,177.0,79.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
232285,116533,"Nils Johan ""John"" Sundberg",M,43.0,177.0,79.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
232286,116534,Maud Elisabeth Sundberg (-Nrklit),F,16.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,
232287,116534,Maud Elisabeth Sundberg (-Nrklit),F,16.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,
232288,116535,Sven Nils Patrik Sundberg,M,22.0,169.0,71.0,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Moguls,
232289,116535,Sven Nils Patrik Sundberg,M,26.0,169.0,71.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Moguls,
232290,116536,Per Lennart Harald Sundberg,M,23.0,184.0,77.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Individual",
232291,116536,Per Lennart Harald Sundberg,M,23.0,184.0,77.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",
232292,116537,Eric Gustav Sundblad,M,22.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,
232293,116537,Eric Gustav Sundblad,M,22.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,
232332,116548,Jrgen Lars Sundelin,M,23.0,181.0,70.0,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Gold
232333,116548,Jrgen Lars Sundelin,M,27.0,181.0,70.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,
232334,116548,Jrgen Lars Sundelin,M,31.0,181.0,70.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,
232335,116549,Peter Nils Sundelin,M,21.0,191.0,87.0,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Gold
232336,116549,Peter Nils Sundelin,M,25.0,191.0,87.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,
232337,116549,Peter Nils Sundelin,M,29.0,191.0,87.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,
232338,116549,Peter Nils Sundelin,M,33.0,191.0,87.0,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Keelboat,
232339,116550,Lars Stefan Sundelin,M,40.0,182.0,78.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,
232340,116551,Ulf Artur Sundelin,M,25.0,185.0,73.0,Sweden,SWE,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Gold
232341,116551,Ulf Artur Sundelin,M,29.0,185.0,73.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,
232343,116553,"Daniel Alrik ""Dan"" Sundn-Cullberg",M,25.0,,,Swedish Star,SWE,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,Bronze
232353,116559,Henning Leopold Sundesson,M,27.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 10,000 metres",
232356,116562,Nils Gustaf Sundh,M,25.0,,,Sweden,SWE,1924 Winter,1924,Winter,Chamonix,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
232357,116563,Pia Mariane Sundhage,F,36.0,,,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,
232358,116564,Karl Ludvig Sundholm,M,27.0,,,Vaxholm Roddklubb,SWE,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",
232359,116565,"Carl Axel Gunnar ""Carl-Gunnar"" Sundin",M,26.0,,,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",
232360,116566,Mats Johan Sundin,M,26.0,193.0,100.0,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
232361,116566,Mats Johan Sundin,M,30.0,193.0,100.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,
232362,116566,Mats Johan Sundin,M,34.0,193.0,100.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
232363,116567,Karl Ronnie Sundin,M,35.0,186.0,100.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
232364,116568,Johan Adolf Sundkvist,M,22.0,168.0,65.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",
232365,116568,Johan Adolf Sundkvist,M,22.0,168.0,65.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold
232366,116569,Gunnar Isidor Sundman,M,19.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Backstroke,
232369,116571,Nils Jrgen Sundqvist,M,21.0,178.0,75.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
232370,116571,Nils Jrgen Sundqvist,M,25.0,178.0,75.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
232371,116572,Karl-Axel Sundqvist,M,21.0,184.0,88.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
232372,116572,Karl-Axel Sundqvist,M,21.0,184.0,88.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
232373,116572,Karl-Axel Sundqvist,M,25.0,184.0,88.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
232374,116572,Karl-Axel Sundqvist,M,25.0,184.0,88.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
232375,116572,Karl-Axel Sundqvist,M,25.0,184.0,88.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
232376,116572,Karl-Axel Sundqvist,M,29.0,184.0,88.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
232377,116572,Karl-Axel Sundqvist,M,29.0,184.0,88.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
232378,116572,Karl-Axel Sundqvist,M,29.0,184.0,88.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
232399,116578,Holger Bertil Sundstrm,M,39.0,186.0,85.0,Humbug V,SWE,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Keelboat,Bronze
232400,116579,Lars Niklas Sundstrm,M,22.0,183.0,91.0,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
232401,116579,Lars Niklas Sundstrm,M,26.0,183.0,91.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,
232402,116580,Sixten Erik Axel Sundstrm,M,26.0,,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Shot Put,
